transaction_id,customer_id,type,amount,transaction_date
TXN124555,CUS00368,BOOKING,1691000.0,2026-04-27 22:47:52
TXN596816,CUS00480,ORDER,3663000.0,2026-07-06 22:47:52
TXN912205,CUS00065,BOOKING,1277000.0,2026-03-23 22:47:52
TXN87282,CUS00406,BOOKING,792000.0,2026-05-05 22:47:52
TXN770522,CUS00025,ORDER,1085000.0,2026-06-16 22:47:52
TXN632491,CUS00375,BOOKING,820000.0,2026-06-24 22:47:52
TXN96607,CUS00232,ORDER,121000.0,2026-06-17 22:47:52
TXN443646,CUS00270,ORDER,851000.0,2026-06-01 22:47:52
TXN468909,CUS00388,BOOKING,1144000.0,2026-06-22 22:47:52
TXN203358,CUS00160,ORDER,1697000.0,2026-06-02 22:47:52
TXN404710,CUS00277,BOOKING,640000.0,2026-03-15 22:47:52
TXN452496,CUS00357,ORDER,1190000.0,2026-04-12 22:47:52
TXN552367,CUS00153,ORDER,1817000.0,2026-06-02 22:47:52
TXN266731,CUS00322,BOOKING,1313000.0,2026-07-03 22:47:52
TXN587678,CUS00022,BOOKING,1443000.0,2026-04-24 22:47:52
TXN667296,CUS00005,ORDER,4315000.0,2026-03-19 22:47:52
TXN774362,CUS00371,ORDER,2893000.0,2026-06-09 22:47:52
TXN494485,CUS00034,BOOKING,1483000.0,2026-06-13 22:47:52
TXN106327,CUS00438,ORDER,2776000.0,2026-07-08 22:47:52
TXN231939,CUS00034,BOOKING,1574000.0,2026-05-10 22:47:52
TXN220742,CUS00361,BOOKING,430000.0,2026-05-22 22:47:52
TXN81411,CUS00117,BOOKING,1163000.0,2026-06-05 22:47:52
TXN52950,CUS00490,ORDER,2124000.0,2026-05-23 22:47:52
TXN419456,CUS00100,BOOKING,258000.0,2026-06-27 22:47:52
TXN416166,CUS00047,ORDER,508000.0,2025-12-10 22:47:52
TXN227425,CUS00190,ORDER,620000.0,2026-06-07 22:47:52
TXN849976,CUS00258,ORDER,2063000.0,2026-06-25 22:47:52
TXN177567,CUS00132,ORDER,2312000.0,2026-06-23 22:47:52
TXN840166,CUS00450,ORDER,118000.0,2026-05-19 22:47:52
TXN415494,CUS00160,BOOKING,457000.0,2026-05-14 22:47:52
TXN571499,CUS00121,ORDER,3051000.0,2026-07-01 22:47:52
TXN168422,CUS00311,ORDER,3976000.0,2025-12-03 22:47:52
TXN368146,CUS00125,BOOKING,717000.0,2026-05-26 22:47:52
TXN918292,CUS00377,ORDER,2492000.0,2026-05-17 22:47:52
TXN389002,CUS00074,BOOKING,748000.0,2025-12-11 22:47:52
TXN713932,CUS00039,ORDER,1761000.0,2026-05-29 22:47:52
TXN378727,CUS00033,BOOKING,1463000.0,2026-05-06 22:47:52
TXN637327,CUS00438,BOOKING,1117000.0,2026-07-03 22:47:52
TXN264441,CUS00189,ORDER,3238000.0,2026-04-20 22:47:52
TXN58674,CUS00054,ORDER,3768000.0,2026-05-02 22:47:52
TXN437645,CUS00178,ORDER,1828000.0,2026-04-30 22:47:52
TXN387027,CUS00095,BOOKING,1722000.0,2026-05-24 22:47:52
TXN911018,CUS00450,ORDER,4603000.0,2026-03-28 22:47:52
TXN151988,CUS00121,ORDER,1583000.0,2026-05-02 22:47:52
TXN368090,CUS00151,BOOKING,1050000.0,2026-01-16 22:47:52
TXN718416,CUS00303,ORDER,3145000.0,2026-04-19 22:47:52
TXN908037,CUS00080,BOOKING,1061000.0,2026-04-19 22:47:52
TXN508805,CUS00000,BOOKING,1265000.0,2026-06-29 22:47:52
TXN759500,CUS00399,BOOKING,1092000.0,2026-01-09 22:47:52
TXN757896,CUS00454,BOOKING,1295000.0,2026-07-01 22:47:52
TXN278415,CUS00394,BOOKING,1670000.0,2026-05-07 22:47:52
TXN584430,CUS00133,BOOKING,225000.0,2026-06-13 22:47:52
TXN8930,CUS00223,BOOKING,1853000.0,2026-06-17 22:47:52
TXN282652,CUS00361,ORDER,974000.0,2026-07-03 22:47:52
TXN547387,CUS00383,ORDER,1238000.0,2026-06-23 22:47:52
TXN614166,CUS00242,ORDER,263000.0,2026-07-02 22:47:52
TXN869643,CUS00478,BOOKING,1486000.0,2026-06-14 22:47:52
TXN170504,CUS00262,ORDER,4295000.0,2026-06-09 22:47:52
TXN929931,CUS00495,BOOKING,1255000.0,2026-06-03 22:47:52
TXN947645,CUS00014,ORDER,4016000.0,2026-06-07 22:47:52
TXN867073,CUS00427,ORDER,484000.0,2026-07-08 22:47:52
TXN703518,CUS00433,BOOKING,701000.0,2026-01-03 22:47:52
TXN552068,CUS00308,BOOKING,759000.0,2026-06-19 22:47:52
TXN909641,CUS00254,ORDER,1053000.0,2026-06-21 22:47:52
TXN649018,CUS00420,BOOKING,1136000.0,2026-03-17 22:47:52
TXN442147,CUS00253,BOOKING,1368000.0,2026-06-13 22:47:52
TXN63942,CUS00489,BOOKING,1248000.0,2026-06-16 22:47:52
TXN248513,CUS00219,BOOKING,330000.0,2026-06-30 22:47:52
TXN183301,CUS00012,BOOKING,618000.0,2026-01-27 22:47:52
TXN161082,CUS00088,BOOKING,1670000.0,2026-05-25 22:47:52
TXN593858,CUS00153,BOOKING,1780000.0,2026-02-02 22:47:52
TXN668494,CUS00093,ORDER,4576000.0,2026-07-01 22:47:52
TXN644309,CUS00267,BOOKING,1553000.0,2026-06-19 22:47:52
TXN263799,CUS00020,ORDER,110000.0,2026-01-28 22:47:52
TXN491936,CUS00319,ORDER,4426000.0,2026-03-27 22:47:52
TXN516383,CUS00180,BOOKING,554000.0,2026-05-10 22:47:52
TXN937941,CUS00263,BOOKING,1870000.0,2026-06-20 22:47:52
TXN975052,CUS00439,ORDER,4160000.0,2026-06-28 22:47:52
TXN722991,CUS00347,BOOKING,270000.0,2026-03-21 22:47:52
TXN187487,CUS00203,BOOKING,497000.0,2026-07-05 22:47:52
TXN750280,CUS00005,ORDER,1460000.0,2025-12-04 22:47:52
TXN129850,CUS00369,BOOKING,307000.0,2026-07-08 22:47:52
TXN665531,CUS00403,BOOKING,841000.0,2026-07-03 22:47:52
TXN78090,CUS00000,BOOKING,1463000.0,2026-05-28 22:47:52
TXN737142,CUS00271,BOOKING,1486000.0,2026-05-30 22:47:52
TXN836748,CUS00485,BOOKING,1439000.0,2026-05-18 22:47:52
TXN874696,CUS00329,BOOKING,662000.0,2026-07-05 22:47:52
TXN378099,CUS00368,BOOKING,1295000.0,2026-06-14 22:47:52
TXN864129,CUS00315,BOOKING,1155000.0,2026-06-29 22:47:52
TXN926201,CUS00430,BOOKING,419000.0,2026-06-17 22:47:52
TXN605236,CUS00467,BOOKING,494000.0,2026-06-08 22:47:52
TXN302767,CUS00330,ORDER,1649000.0,2026-06-29 22:47:52
TXN208054,CUS00084,BOOKING,808000.0,2026-06-04 22:47:52
TXN727066,CUS00355,BOOKING,896000.0,2026-06-28 22:47:52
TXN470630,CUS00390,BOOKING,651000.0,2026-05-13 22:47:52
TXN725211,CUS00075,BOOKING,1304000.0,2026-06-11 22:47:52
TXN19164,CUS00451,BOOKING,1572000.0,2026-06-07 22:47:52
TXN616456,CUS00283,BOOKING,835000.0,2026-03-30 22:47:52
TXN316861,CUS00333,BOOKING,695000.0,2026-03-26 22:47:52
TXN466153,CUS00180,BOOKING,783000.0,2026-05-23 22:47:52
TXN491913,CUS00411,BOOKING,1606000.0,2026-07-03 22:47:52
TXN617651,CUS00491,BOOKING,402000.0,2026-06-19 22:47:52
TXN251388,CUS00032,ORDER,4887000.0,2026-06-11 22:47:52
TXN591946,CUS00461,BOOKING,629000.0,2026-07-01 22:47:52
TXN966975,CUS00267,ORDER,3818000.0,2026-05-21 22:47:52
TXN379930,CUS00304,BOOKING,935000.0,2026-04-28 22:47:52
TXN178258,CUS00295,BOOKING,1047000.0,2026-05-21 22:47:52
TXN712749,CUS00464,BOOKING,1806000.0,2026-05-10 22:47:52
TXN765804,CUS00339,ORDER,4361000.0,2026-06-07 22:47:52
TXN791999,CUS00485,ORDER,2267000.0,2026-06-04 22:47:52
TXN878408,CUS00300,ORDER,2687000.0,2026-07-04 22:47:52
TXN128421,CUS00368,ORDER,3567000.0,2025-12-27 22:47:52
TXN269700,CUS00205,ORDER,1871000.0,2026-06-27 22:47:52
TXN227363,CUS00480,BOOKING,1208000.0,2026-03-24 22:47:52
TXN589306,CUS00071,BOOKING,1431000.0,2026-06-18 22:47:52
TXN43806,CUS00309,BOOKING,1585000.0,2026-06-11 22:47:52
TXN247946,CUS00332,BOOKING,1352000.0,2026-03-07 22:47:52
TXN770170,CUS00104,BOOKING,1048000.0,2026-03-12 22:47:52
TXN520642,CUS00386,BOOKING,820000.0,2026-06-16 22:47:52
TXN313763,CUS00380,BOOKING,1337000.0,2026-02-09 22:47:52
TXN283992,CUS00378,BOOKING,1937000.0,2026-02-21 22:47:52
TXN438745,CUS00156,BOOKING,552000.0,2026-06-06 22:47:52
TXN808903,CUS00042,BOOKING,795000.0,2026-05-10 22:47:52
TXN762944,CUS00175,ORDER,4950000.0,2026-06-24 22:47:52
TXN259539,CUS00298,BOOKING,1962000.0,2025-10-08 22:47:52
TXN832786,CUS00355,BOOKING,1884000.0,2026-04-02 22:47:52
TXN591347,CUS00155,BOOKING,1153000.0,2026-01-11 22:47:52
TXN194955,CUS00227,ORDER,3229000.0,2025-11-07 22:47:52
TXN762998,CUS00083,BOOKING,1796000.0,2026-05-25 22:47:52
TXN9708,CUS00150,BOOKING,689000.0,2025-12-15 22:47:52
TXN45083,CUS00388,ORDER,687000.0,2026-04-20 22:47:52
TXN226645,CUS00061,BOOKING,947000.0,2026-02-24 22:47:52
TXN820988,CUS00324,BOOKING,1232000.0,2026-04-27 22:47:52
TXN746914,CUS00366,BOOKING,986000.0,2026-05-30 22:47:52
TXN729524,CUS00095,ORDER,4546000.0,2026-05-01 22:47:52
TXN349580,CUS00353,ORDER,4840000.0,2026-06-26 22:47:52
TXN987267,CUS00144,BOOKING,1054000.0,2026-06-25 22:47:52
TXN126234,CUS00250,ORDER,2913000.0,2026-05-04 22:47:52
TXN255964,CUS00436,BOOKING,837000.0,2026-05-19 22:47:52
TXN988966,CUS00166,ORDER,914000.0,2026-06-20 22:47:52
TXN492502,CUS00258,ORDER,490000.0,2026-04-14 22:47:52
TXN376275,CUS00260,BOOKING,1771000.0,2026-07-03 22:47:52
TXN888536,CUS00354,BOOKING,993000.0,2026-06-01 22:47:52
TXN27577,CUS00364,ORDER,1624000.0,2026-04-27 22:47:52
TXN21369,CUS00167,ORDER,1465000.0,2026-07-09 22:47:52
TXN35458,CUS00027,ORDER,1217000.0,2026-06-14 22:47:52
TXN733700,CUS00032,BOOKING,240000.0,2026-06-15 22:47:52
TXN466834,CUS00141,ORDER,833000.0,2026-06-16 22:47:52
TXN717730,CUS00301,BOOKING,669000.0,2026-01-13 22:47:52
TXN507534,CUS00175,BOOKING,203000.0,2026-06-08 22:47:52
TXN899486,CUS00103,ORDER,4875000.0,2026-05-31 22:47:52
TXN250104,CUS00450,ORDER,3248000.0,2026-05-21 22:47:52
TXN178583,CUS00413,BOOKING,1291000.0,2026-06-03 22:47:52
TXN283998,CUS00414,ORDER,1002000.0,2026-02-05 22:47:52
TXN724295,CUS00211,BOOKING,303000.0,2025-12-25 22:47:52
TXN38108,CUS00409,BOOKING,365000.0,2026-06-17 22:47:52
TXN18329,CUS00083,BOOKING,1909000.0,2026-06-28 22:47:52
TXN437884,CUS00150,ORDER,3280000.0,2026-01-21 22:47:52
TXN554366,CUS00321,BOOKING,1934000.0,2026-05-30 22:47:52
TXN517889,CUS00093,BOOKING,1258000.0,2026-04-30 22:47:52
TXN193813,CUS00299,BOOKING,1731000.0,2026-02-16 22:47:52
TXN648556,CUS00056,BOOKING,956000.0,2026-02-06 22:47:52
TXN220464,CUS00395,ORDER,2481000.0,2026-05-07 22:47:52
TXN224318,CUS00028,ORDER,4322000.0,2026-01-26 22:47:52
TXN486122,CUS00171,BOOKING,1347000.0,2026-06-08 22:47:52
TXN978075,CUS00089,BOOKING,825000.0,2026-07-07 22:47:52
TXN807248,CUS00322,BOOKING,1751000.0,2026-07-04 22:47:52
TXN169228,CUS00192,ORDER,1121000.0,2026-03-18 22:47:52
TXN189389,CUS00258,BOOKING,665000.0,2026-02-23 22:47:52
TXN711012,CUS00153,ORDER,2989000.0,2026-06-26 22:47:52
TXN655728,CUS00040,BOOKING,1912000.0,2026-05-24 22:47:52
TXN218612,CUS00065,BOOKING,697000.0,2026-04-03 22:47:52
TXN572416,CUS00373,ORDER,1314000.0,2025-12-05 22:47:52
TXN714554,CUS00334,BOOKING,1743000.0,2026-05-13 22:47:52
TXN333536,CUS00230,ORDER,2687000.0,2026-04-28 22:47:52
TXN822123,CUS00346,BOOKING,1728000.0,2026-03-24 22:47:52
TXN182487,CUS00052,ORDER,2080000.0,2026-03-19 22:47:52
TXN482068,CUS00416,BOOKING,1312000.0,2026-06-30 22:47:52
TXN227978,CUS00409,BOOKING,1770000.0,2026-07-01 22:47:52
TXN894353,CUS00074,BOOKING,333000.0,2026-07-07 22:47:52
TXN892619,CUS00223,BOOKING,1093000.0,2026-05-15 22:47:52
TXN743721,CUS00278,ORDER,3297000.0,2026-06-16 22:47:52
TXN696374,CUS00325,BOOKING,255000.0,2026-05-17 22:47:52
TXN411731,CUS00209,ORDER,4389000.0,2026-05-09 22:47:52
TXN407160,CUS00132,BOOKING,1813000.0,2026-04-15 22:47:52
TXN668344,CUS00391,BOOKING,1134000.0,2026-06-08 22:47:52
TXN460296,CUS00230,ORDER,798000.0,2026-06-12 22:47:52
TXN224546,CUS00093,BOOKING,816000.0,2026-05-28 22:47:52
TXN487972,CUS00109,ORDER,3609000.0,2026-05-08 22:47:52
TXN747481,CUS00337,BOOKING,1537000.0,2026-07-02 22:47:52
TXN132279,CUS00240,BOOKING,1168000.0,2026-05-28 22:47:52
TXN974193,CUS00149,BOOKING,473000.0,2026-06-01 22:47:52
TXN290697,CUS00367,BOOKING,1654000.0,2026-06-25 22:47:52
TXN156352,CUS00305,ORDER,260000.0,2026-03-09 22:47:52
TXN314265,CUS00192,BOOKING,320000.0,2026-07-04 22:47:52
TXN943255,CUS00032,ORDER,1348000.0,2026-04-17 22:47:52
TXN891820,CUS00206,ORDER,4041000.0,2026-02-26 22:47:52
TXN580082,CUS00105,BOOKING,863000.0,2026-05-21 22:47:52
TXN875543,CUS00388,ORDER,1295000.0,2026-06-29 22:47:52
TXN301514,CUS00136,BOOKING,1627000.0,2026-06-28 22:47:52
TXN694105,CUS00470,ORDER,839000.0,2026-05-07 22:47:52
TXN63876,CUS00060,ORDER,1675000.0,2026-04-29 22:47:52
TXN153675,CUS00191,BOOKING,1986000.0,2026-04-03 22:47:52
TXN233867,CUS00480,ORDER,3614000.0,2026-05-30 22:47:52
TXN375953,CUS00084,ORDER,4828000.0,2026-05-09 22:47:52
TXN55061,CUS00307,BOOKING,433000.0,2026-06-15 22:47:52
TXN847356,CUS00257,ORDER,2392000.0,2026-06-22 22:47:52
TXN194996,CUS00287,BOOKING,603000.0,2026-06-10 22:47:52
TXN41021,CUS00491,BOOKING,1015000.0,2026-06-23 22:47:52
TXN12115,CUS00301,BOOKING,214000.0,2026-06-01 22:47:52
TXN730667,CUS00013,BOOKING,663000.0,2026-07-04 22:47:52
TXN524799,CUS00347,BOOKING,593000.0,2026-06-03 22:47:52
TXN196141,CUS00018,BOOKING,1426000.0,2026-07-09 22:47:52
TXN450449,CUS00362,BOOKING,754000.0,2026-05-05 22:47:52
TXN351577,CUS00237,BOOKING,1948000.0,2026-05-24 22:47:52
TXN639125,CUS00189,BOOKING,214000.0,2026-05-31 22:47:52
TXN315352,CUS00260,ORDER,656000.0,2026-06-21 22:47:52
TXN635181,CUS00152,BOOKING,300000.0,2026-04-02 22:47:52
TXN759682,CUS00469,ORDER,3698000.0,2026-05-22 22:47:52
TXN493549,CUS00264,ORDER,3080000.0,2026-06-28 22:47:52
TXN33950,CUS00272,ORDER,2000000.0,2026-07-07 22:47:52
TXN768091,CUS00417,BOOKING,1270000.0,2026-06-01 22:47:52
TXN520412,CUS00254,BOOKING,1539000.0,2026-05-14 22:47:52
TXN22849,CUS00481,ORDER,2640000.0,2026-06-16 22:47:52
TXN902700,CUS00224,ORDER,1395000.0,2026-04-22 22:47:52
TXN397303,CUS00254,BOOKING,825000.0,2026-06-17 22:47:52
TXN558188,CUS00116,BOOKING,1701000.0,2026-05-07 22:47:52
TXN215709,CUS00257,BOOKING,1834000.0,2026-07-02 22:47:52
TXN135821,CUS00020,BOOKING,853000.0,2026-04-02 22:47:52
TXN4842,CUS00162,BOOKING,368000.0,2025-12-27 22:47:52
TXN429916,CUS00200,ORDER,3846000.0,2026-07-06 22:47:52
TXN450100,CUS00244,BOOKING,563000.0,2026-05-28 22:47:52
TXN560260,CUS00233,BOOKING,878000.0,2026-05-26 22:47:52
TXN130769,CUS00373,ORDER,349000.0,2026-06-28 22:47:52
TXN989876,CUS00016,BOOKING,474000.0,2026-02-18 22:47:52
TXN616536,CUS00493,ORDER,4487000.0,2026-06-03 22:47:52
TXN764435,CUS00356,ORDER,355000.0,2025-11-01 22:47:52
TXN574918,CUS00217,ORDER,4833000.0,2026-06-14 22:47:52
TXN55963,CUS00163,BOOKING,420000.0,2026-03-29 22:47:52
TXN440450,CUS00313,BOOKING,1149000.0,2026-06-11 22:47:52
TXN649395,CUS00098,ORDER,1393000.0,2026-06-26 22:47:52
TXN338176,CUS00291,BOOKING,1251000.0,2026-05-19 22:47:52
TXN453039,CUS00384,BOOKING,1815000.0,2026-06-23 22:47:52
TXN580707,CUS00120,BOOKING,1133000.0,2026-07-04 22:47:52
TXN644330,CUS00002,BOOKING,1395000.0,2026-03-03 22:47:52
TXN118531,CUS00191,BOOKING,1775000.0,2026-06-27 22:47:52
TXN144827,CUS00324,BOOKING,1995000.0,2026-06-15 22:47:52
TXN186449,CUS00223,BOOKING,1341000.0,2026-07-04 22:47:52
TXN445389,CUS00180,BOOKING,1611000.0,2026-05-29 22:47:52
TXN168299,CUS00331,BOOKING,760000.0,2026-07-06 22:47:52
TXN693738,CUS00287,ORDER,3587000.0,2026-05-28 22:47:52
TXN455903,CUS00412,BOOKING,1486000.0,2026-06-18 22:47:52
TXN326057,CUS00250,BOOKING,1236000.0,2026-05-30 22:47:52
TXN256222,CUS00315,ORDER,4128000.0,2026-06-03 22:47:52
TXN35864,CUS00137,BOOKING,929000.0,2026-04-05 22:47:52
TXN809880,CUS00114,ORDER,1857000.0,2026-06-20 22:47:52
TXN954406,CUS00467,ORDER,3462000.0,2026-05-25 22:47:52
TXN57441,CUS00201,BOOKING,916000.0,2026-05-21 22:47:52
TXN303137,CUS00406,BOOKING,1643000.0,2026-05-07 22:47:52
TXN750279,CUS00425,ORDER,4382000.0,2026-04-03 22:47:52
TXN567741,CUS00331,ORDER,3609000.0,2026-03-31 22:47:52
TXN411643,CUS00051,ORDER,347000.0,2026-04-30 22:47:52
TXN131863,CUS00244,ORDER,622000.0,2026-05-21 22:47:52
TXN140109,CUS00011,BOOKING,1704000.0,2026-06-21 22:47:52
TXN363084,CUS00086,BOOKING,1080000.0,2026-03-06 22:47:52
TXN418078,CUS00336,BOOKING,816000.0,2026-05-12 22:47:52
TXN333021,CUS00165,ORDER,158000.0,2026-05-18 22:47:52
TXN420325,CUS00088,ORDER,3296000.0,2026-07-04 22:47:52
TXN525408,CUS00311,BOOKING,211000.0,2026-05-14 22:47:52
TXN971339,CUS00389,ORDER,1051000.0,2026-03-29 22:47:52
TXN563706,CUS00351,BOOKING,1629000.0,2026-06-28 22:47:52
TXN888194,CUS00086,ORDER,3295000.0,2026-04-01 22:47:52
TXN512066,CUS00452,BOOKING,766000.0,2026-03-02 22:47:52
TXN374451,CUS00213,BOOKING,448000.0,2026-07-09 22:47:52
TXN292328,CUS00190,BOOKING,1035000.0,2026-06-28 22:47:52
TXN125128,CUS00426,ORDER,308000.0,2026-01-13 22:47:52
TXN572530,CUS00164,BOOKING,497000.0,2026-07-01 22:47:52
TXN234528,CUS00377,BOOKING,515000.0,2026-05-18 22:47:52
TXN289573,CUS00157,BOOKING,450000.0,2026-06-13 22:47:52
TXN25924,CUS00471,ORDER,320000.0,2026-05-29 22:47:52
TXN287468,CUS00397,ORDER,3044000.0,2026-07-01 22:47:52
TXN825219,CUS00251,ORDER,3663000.0,2025-09-13 22:47:52
TXN998157,CUS00272,BOOKING,540000.0,2026-07-01 22:47:52
TXN530497,CUS00086,BOOKING,1778000.0,2026-06-09 22:47:52
TXN847879,CUS00070,ORDER,207000.0,2026-04-02 22:47:52
TXN590305,CUS00354,ORDER,4108000.0,2026-05-01 22:47:52
TXN308865,CUS00128,BOOKING,1699000.0,2026-06-26 22:47:52
TXN118119,CUS00294,ORDER,2803000.0,2026-05-01 22:47:52
TXN311746,CUS00262,BOOKING,418000.0,2026-04-28 22:47:52
TXN876689,CUS00217,ORDER,1230000.0,2026-07-07 22:47:52
TXN291670,CUS00425,BOOKING,1350000.0,2026-05-22 22:47:52
TXN793616,CUS00444,BOOKING,267000.0,2026-03-24 22:47:52
TXN888901,CUS00030,BOOKING,1005000.0,2026-04-26 22:47:52
TXN114445,CUS00017,ORDER,3826000.0,2025-10-15 22:47:52
TXN275140,CUS00051,ORDER,2568000.0,2026-05-12 22:47:52
TXN550683,CUS00038,BOOKING,1336000.0,2026-05-01 22:47:52
TXN240370,CUS00048,BOOKING,1537000.0,2026-06-23 22:47:52
TXN730630,CUS00233,BOOKING,1967000.0,2026-04-01 22:47:52
TXN921702,CUS00061,ORDER,565000.0,2026-07-09 22:47:52
TXN790665,CUS00197,ORDER,2087000.0,2026-07-06 22:47:52
TXN469726,CUS00225,ORDER,1974000.0,2026-05-02 22:47:52
TXN692478,CUS00046,ORDER,424000.0,2026-05-13 22:47:52
TXN394492,CUS00468,BOOKING,545000.0,2026-04-21 22:47:52
TXN839164,CUS00161,BOOKING,1518000.0,2026-06-15 22:47:52
TXN264897,CUS00413,BOOKING,1817000.0,2026-07-04 22:47:52
TXN529155,CUS00192,ORDER,1365000.0,2025-09-15 22:47:52
TXN578297,CUS00106,BOOKING,994000.0,2026-05-12 22:47:52
TXN135307,CUS00073,BOOKING,1400000.0,2026-02-23 22:47:52
TXN122236,CUS00081,BOOKING,964000.0,2026-06-27 22:47:52
TXN80960,CUS00013,ORDER,1256000.0,2026-07-09 22:47:52
TXN799769,CUS00017,ORDER,1249000.0,2026-06-09 22:47:52
TXN426607,CUS00444,BOOKING,287000.0,2026-07-08 22:47:52
TXN521818,CUS00413,BOOKING,674000.0,2026-06-21 22:47:52
TXN787454,CUS00054,BOOKING,569000.0,2026-05-18 22:47:52
TXN807125,CUS00324,ORDER,2822000.0,2026-07-02 22:47:52
TXN703488,CUS00460,BOOKING,1522000.0,2026-03-26 22:47:52
TXN932743,CUS00112,BOOKING,400000.0,2026-06-29 22:47:52
TXN368658,CUS00411,ORDER,2886000.0,2026-06-21 22:47:52
TXN922495,CUS00212,ORDER,3582000.0,2026-06-05 22:47:52
TXN533270,CUS00065,BOOKING,1211000.0,2026-04-22 22:47:52
TXN839155,CUS00260,BOOKING,1986000.0,2026-04-17 22:47:52
TXN954218,CUS00455,BOOKING,1446000.0,2026-05-24 22:47:52
TXN986546,CUS00437,BOOKING,1745000.0,2026-03-13 22:47:52
TXN153385,CUS00180,BOOKING,716000.0,2026-06-13 22:47:52
TXN750151,CUS00325,ORDER,4865000.0,2026-07-09 22:47:52
TXN374048,CUS00483,BOOKING,375000.0,2026-05-30 22:47:52
TXN509116,CUS00362,ORDER,2957000.0,2026-06-13 22:47:52
TXN76055,CUS00498,BOOKING,652000.0,2026-06-23 22:47:52
TXN558733,CUS00225,BOOKING,1675000.0,2026-07-06 22:47:52
TXN417677,CUS00358,BOOKING,704000.0,2026-06-30 22:47:52
TXN590861,CUS00419,ORDER,1566000.0,2026-07-02 22:47:52
TXN862330,CUS00342,ORDER,2066000.0,2026-06-28 22:47:52
TXN785934,CUS00386,BOOKING,441000.0,2026-01-29 22:47:52
TXN845147,CUS00007,BOOKING,1314000.0,2026-05-06 22:47:52
TXN519259,CUS00397,ORDER,788000.0,2026-04-15 22:47:52
TXN842619,CUS00244,BOOKING,1676000.0,2026-05-29 22:47:52
TXN149094,CUS00442,BOOKING,302000.0,2026-05-29 22:47:52
TXN535775,CUS00227,BOOKING,1275000.0,2026-05-26 22:47:52
TXN992799,CUS00029,ORDER,4764000.0,2026-06-10 22:47:52
TXN694544,CUS00406,BOOKING,371000.0,2026-03-15 22:47:52
TXN876273,CUS00133,BOOKING,856000.0,2026-04-12 22:47:52
TXN527769,CUS00405,BOOKING,710000.0,2026-04-02 22:47:52
TXN893291,CUS00408,ORDER,463000.0,2026-05-17 22:47:52
TXN757195,CUS00291,BOOKING,1485000.0,2026-06-03 22:47:52
TXN414402,CUS00092,ORDER,4876000.0,2026-04-16 22:47:52
TXN205461,CUS00397,ORDER,3312000.0,2025-10-28 22:47:52
TXN279555,CUS00348,BOOKING,1648000.0,2026-07-06 22:47:52
TXN192366,CUS00397,BOOKING,1550000.0,2026-05-19 22:47:52
TXN16478,CUS00332,ORDER,4371000.0,2026-03-10 22:47:52
TXN350850,CUS00490,ORDER,464000.0,2026-06-26 22:47:52
TXN33854,CUS00053,BOOKING,354000.0,2026-03-15 22:47:52
TXN973172,CUS00466,ORDER,2652000.0,2026-05-28 22:47:52
TXN825174,CUS00123,BOOKING,1028000.0,2026-05-25 22:47:52
TXN120941,CUS00212,ORDER,3214000.0,2026-06-21 22:47:52
TXN762032,CUS00487,ORDER,2219000.0,2026-04-17 22:47:52
TXN964150,CUS00278,BOOKING,1960000.0,2026-06-14 22:47:52
TXN172885,CUS00291,BOOKING,872000.0,2026-05-13 22:47:52
TXN392374,CUS00094,BOOKING,1780000.0,2026-07-08 22:47:52
TXN304645,CUS00045,ORDER,1373000.0,2026-06-01 22:47:52
TXN267339,CUS00055,BOOKING,1348000.0,2026-02-01 22:47:52
TXN377925,CUS00116,BOOKING,1752000.0,2026-06-11 22:47:52
TXN449463,CUS00264,BOOKING,564000.0,2026-05-19 22:47:52
TXN545674,CUS00194,BOOKING,670000.0,2025-12-18 22:47:52
TXN350811,CUS00491,BOOKING,1714000.0,2026-06-13 22:47:52
TXN990202,CUS00478,ORDER,852000.0,2026-04-29 22:47:52
TXN450810,CUS00260,BOOKING,727000.0,2026-07-07 22:47:52
TXN995444,CUS00215,ORDER,1200000.0,2026-06-11 22:47:52
TXN775756,CUS00143,BOOKING,303000.0,2026-05-30 22:47:52
TXN570260,CUS00129,ORDER,3962000.0,2026-04-01 22:47:52
TXN304250,CUS00039,BOOKING,616000.0,2026-03-29 22:47:52
TXN75537,CUS00270,BOOKING,597000.0,2026-03-11 22:47:52
TXN771879,CUS00436,BOOKING,1877000.0,2026-07-01 22:47:52
TXN616226,CUS00108,ORDER,4640000.0,2026-05-06 22:47:52
TXN349338,CUS00006,ORDER,3291000.0,2026-06-26 22:47:52
TXN933942,CUS00215,BOOKING,612000.0,2026-04-01 22:47:52
TXN955883,CUS00143,ORDER,624000.0,2026-06-10 22:47:52
TXN217994,CUS00271,ORDER,1723000.0,2026-05-11 22:47:52
TXN660942,CUS00018,BOOKING,1349000.0,2026-06-15 22:47:52
TXN951886,CUS00090,ORDER,4455000.0,2026-04-29 22:47:52
TXN518214,CUS00008,BOOKING,1040000.0,2026-06-14 22:47:52
TXN624539,CUS00390,BOOKING,1022000.0,2026-03-19 22:47:52
TXN789125,CUS00380,BOOKING,715000.0,2026-06-09 22:47:52
TXN337739,CUS00009,BOOKING,977000.0,2026-07-07 22:47:52
TXN310776,CUS00371,ORDER,2061000.0,2026-04-11 22:47:52
TXN571176,CUS00426,ORDER,4544000.0,2026-06-26 22:47:52
